[0.000000] (-) TimerEvent: {}
[0.701446] (-) TimerEvent: {}
[0.733626] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.735174] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Execute custom install script\n'}
[0.755827] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/arm_A_Link.STL\n'}
[0.756702] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/arm_B_link.STL\n'}
[0.756988] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/arm_C_link.STL\n'}
[0.757226] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/arm_D_link.STL\n'}
[0.757445] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/base_footprint.STL\n'}
[0.757661] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/base_link.STL\n'}
[0.757875] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/camera_link.STL\n'}
[0.758292] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/grasper_Link.STL\n'}
[0.758500] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/gyro_link.STL\n'}
[0.758755] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/hand_left2_link.STL\n'}
[0.758985] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/hand_left_link.STL\n'}
[0.759249] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/hand_right2_link.STL\n'}
[0.759495] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/hand_right_link.STL\n'}
[0.759714] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/laser.STL\n'}
[0.759932] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/left_back_link.STL\n'}
[0.760087] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/left_front_link.STL\n'}
[0.760400] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/right_back_link.STL\n'}
[0.760605] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_4wd_arm_robot_meshes/right_front_link.STL\n'}
[0.760808] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/arm_A_Link.STL\n'}
[0.761037] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/arm_B_link.STL\n'}
[0.761260] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/arm_C_link.STL\n'}
[0.761628] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/arm_D_link.STL\n'}
[0.762013] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/base_footprint.STL\n'}
[0.762379] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/base_link.STL\n'}
[0.762710] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/camera_link.STL\n'}
[0.762951] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/front_link.STL\n'}
[0.763269] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/grasper_Link.STL\n'}
[0.763622] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/gyro_link.STL\n'}
[0.763908] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/hand_left2_link.STL\n'}
[0.764160] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/hand_left_link.STL\n'}
[0.764508] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/hand_right2_link.STL\n'}
[0.764960] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/hand_right_link.STL\n'}
[0.765390] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/laser.STL\n'}
[0.765775] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/left_link.STL\n'}
[0.766171] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_diff_arm_robot_meshes/right_link.STL\n'}
[0.766729] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/RGB_Camera_Link.STL\n'}
[0.767072] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/arm_A_Link.STL\n'}
[0.767382] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/arm_B_link.STL\n'}
[0.767703] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/arm_C_link.STL\n'}
[0.767999] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/arm_D_link.STL\n'}
[0.768277] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/base_footprint.STL\n'}
[0.768607] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/base_link.STL\n'}
[0.769025] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/camera_link.STL\n'}
[0.769358] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/grasper_Link.STL\n'}
[0.769778] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/gyro_link.STL\n'}
[0.770136] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/hand_left2_link.STL\n'}
[0.770493] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/hand_left_link.STL\n'}
[0.770869] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/hand_right2_link.STL\n'}
[0.771247] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/hand_right_link.STL\n'}
[0.771573] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/laser.STL\n'}
[0.771850] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/left_back_link.STL\n'}
[0.772126] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/left_front_link.STL\n'}
[0.772337] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/right_back_link.STL\n'}
[0.772560] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/R550A_PLUS_mec_arm_robot_meshes/right_front_link.STL\n'}
[0.772874] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S100_diff_robot_meshes/base_link.STL\n'}
[0.773325] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S100_diff_robot_meshes/camera_link.STL\n'}
[0.773689] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S100_diff_robot_meshes/laser.STL\n'}
[0.774029] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S100_diff_robot_meshes/lf_wheel_link.STL\n'}
[0.774520] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S100_diff_robot_meshes/recharge_link.STL\n'}
[0.775016] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S100_diff_robot_meshes/rf_wheel_link.STL\n'}
[0.775408] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S200_diff_robot_meshes/base_link.STL\n'}
[0.775715] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S200_diff_robot_meshes/camera_link.STL\n'}
[0.776016] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S200_diff_robot_meshes/controller_link.STL\n'}
[0.776324] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S200_diff_robot_meshes/laser_link.STL\n'}
[0.776629] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S200_diff_robot_meshes/lb_wheel_link.STL\n'}
[0.776978] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S200_diff_robot_meshes/lf_wheel_link.STL\n'}
[0.777292] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S200_diff_robot_meshes/rb_wheel_link.STL\n'}
[0.777602] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/S200_diff_robot_meshes/rf_wheel_link.STL\n'}
[0.777820] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_4wd_robot_meshes/base_link.STL\n'}
[0.778066] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_4wd_robot_meshes/camera_link.STL\n'}
[0.778289] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_4wd_robot_meshes/controller_link.STL\n'}
[0.778652] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_4wd_robot_meshes/laser.STL\n'}
[0.778912] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_4wd_robot_meshes/lb_wheel_link.STL\n'}
[0.779171] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_4wd_robot_meshes/lf_wheel_link.STL\n'}
[0.781186] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_4wd_robot_meshes/rb_wheel_link.STL\n'}
[0.781318] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_4wd_robot_meshes/rf_wheel_link.STL\n'}
[0.781478] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_akm_robot_meshes/base_link.STL\n'}
[0.781597] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_akm_robot_meshes/camera_link.STL\n'}
[0.781690] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_akm_robot_meshes/controller_link.STL\n'}
[0.781786] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_akm_robot_meshes/laser_link.STL\n'}
[0.781876] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_akm_robot_meshes/lb_wheel_link.STL\n'}
[0.781973] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_akm_robot_meshes/lf_wheel_link.STL\n'}
[0.782141] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_akm_robot_meshes/rb_wheel_link.STL\n'}
[0.782345] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_akm_robot_meshes/rf_wheel_link.STL\n'}
[0.782440] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_mec_robot_meshes/base_link.STL\n'}
[0.782596] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_mec_robot_meshes/camera_link.STL\n'}
[0.782690] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_mec_robot_meshes/controller_link.STL\n'}
[0.782867] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_mec_robot_meshes/laser.STL\n'}
[0.783073] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_mec_robot_meshes/lb_wheel_link.STL\n'}
[0.783508] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_mec_robot_meshes/lf_wheel_link.STL\n'}
[0.783743] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_mec_robot_meshes/rb_wheel_link.STL\n'}
[0.784137] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/V550_mec_robot_meshes/rf_wheel_link.STL\n'}
[0.784644] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_dual_antenna_meshes/base_link.STL\n'}
[0.785038] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_dual_antenna_meshes/camera_link.STL\n'}
[0.785535] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_dual_antenna_meshes/controller_link.STL\n'}
[0.786681] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_dual_antenna_meshes/laser_link.STL\n'}
[0.786992] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_dual_antenna_meshes/lb_wheel_link.STL\n'}
[0.787319] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_dual_antenna_meshes/lf_wheel_link.STL\n'}
[0.788292] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_dual_antenna_meshes/mushroom_link.STL\n'}
[0.788533] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_dual_antenna_meshes/rb_wheel_link.STL\n'}
[0.789147] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_dual_antenna_meshes/rf_wheel_link.STL\n'}
[0.789724] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_single_antenna_meshes/base_link.STL\n'}
[0.790169] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_single_antenna_meshes/camera_link.STL\n'}
[0.790635] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_single_antenna_meshes/controller_link.STL\n'}
[0.791053] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_single_antenna_meshes/laser_link.STL\n'}
[0.791324] (wheeltec_robot_urdf) StdoutLine: {'line': b'-- Up-to-date symlink: /home/wheeltec/wheeltec_ros2/install/wheeltec_robot_urdf/share/wheeltec_robot_urdf/meshes/autoware_s200_single_antenna_meshes/lb_wheel_link.STL\n'}
